State,County,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
North Carolina,Rutherford,11/17/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
Kansas,Montgomery,11/17/2022,EA/AM H5N1,Pelican (unidentified),Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Kansas,Montgomery,11/17/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,KS DWP/SCWDS
Oregon,Washington,11/22/2022,EA H5N1,Cackling goose,Wild bird,Morbidity/Mortality,OR DFW
California,Los Angeles,11/25/2022,EA/AM H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,LA Co Dept of Public Health
California,Riverside,11/25/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Kern,11/25/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Humboldt,11/25/2022,EA H5N1,Cackling goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Humboldt,11/25/2022,EA H5N1,Cackling goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
California,Butte,11/25/2022,EA H5N1,Greater white-fronted goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
North Carolina,Durham,04/01/2022,EA H5,Great blue heron,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Currituck,04/01/2022,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Pamlico,04/01/2022,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
North Carolina,Craven,04/01/2022,EA/AM H5N1,Bald eagle,Wild bird,Morbidity/Mortality,NC WRC/SCWDS
Louisiana,Cameron,12/01/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Louisiana,Cameron,12/01/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Louisiana,Cameron,12/01/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Mississippi,Lowndes,12/01/2022,EA/AM H5N1,Ross's goose,Wild bird,Morbidity/Mortality,NWDP
Wisconsin,Sheboygan,12/01/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
New Jersey,Mercer,12/02/2022,EA/AM H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,Gadwall,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA/AM H5N1,Blue-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA/AM H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5,Gadwall,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5,Blue-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,Gadwall,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,Blue-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA H5,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Georgia,Mcintosh,12/02/2022,EA/AM H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Iowa,Dickinson,10/25/2022,EA H5,Blue-winged teal,Wild bird,Hunter harvest,NWDP
Iowa,Dickinson,10/25/2022,EA H5,American green-winged teal,Wild bird,Hunter harvest,NWDP
North Carolina,Beaufort,11/21/2022,EA H5N1,American green-winged teal,Wild bird,Hunter harvest,NWDP
North Carolina,Beaufort,11/21/2022,EA/AM H5N1,American green-winged teal,Wild bird,Hunter harvest,NWDP
Kansas,Coffey,12/05/2022,EA H5N1,Northern shoveler,Wild bird,Hunter Harvest,NWDP
Arkansas,Lonoke,12/05/2022,EA H5N1,Mallard,Wild bird,Hunter Harvest,NWDP
Arkansas,Lonoke,12/05/2022,EA H5N1,Mallard,Wild bird,Hunter Harvest,NWDP
Arkansas,Lonoke,12/05/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Arkansas,Lonoke,12/05/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Maryland,Dorchester,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA/AM H5N1,Snow goose,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA/AM H5N1,Snow goose,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA/AM H5N1,Snow goose,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA/AM H5N1,Snow goose,Wild bird,Hunter Harvest,NWDP
Kansas,Rush,12/05/2022,EA/AM H5N1,Ross's goose,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5N1,American wigeon,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5N1,American wigeon,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA H5,Mallard,Wild bird,Hunter Harvest,NWDP
Oregon,Morrow,12/05/2022,EA/AM H5N1,Mallard,Wild bird,Hunter Harvest,NWDP
Alabama,Elmore,11/10/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Alabama,Elmore,11/10/2022,EA H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Virginia,Henrico,12/05/2022,EA H5N1,Mallard,Wild bird,Hunter Harvest,NWDP
Virginia,King William,12/05/2022,EA H5N1,Wood duck,Wild bird,Hunter Harvest,NWDP
Virginia,Henrico,12/05/2022,EA/AM H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Virginia,Henrico,12/05/2022,EA H5N1,American green-winged teal,Wild bird,Hunter Harvest,NWDP
Alabama,Montgomery,11/16/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
Alabama,Montgomery,11/16/2022,EA/AM H5N1,Black vulture,Wild bird,Morbidity/Mortality,AL DCNR
California,Riverside,10/25/2022,EA H5,Goose (unidentified),Wild bird,Morbidity/Mortality,CA DFA
California,Riverside,10/25/2022,EA H5,Goose (unidentified),Wild bird,Morbidity/Mortality,CA DFA
Colorado,Sedgwick,11/17/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,CO Parks & Wildlife
Florida,Palm Beach,11/17/2022,EA/AM H5N1,Black-crowned night heron,Wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,11/25/2022,EA/AM H5N1,Turkey vulture,Wild bird,Morbidity/Mortality,Private (non-government) submission
Indiana,Floyd,11/25/2022,EA H5N1,Canada goose,Wild bird,Morbidity/Mortality,IN DNR
Idaho,Jerome,11/21/2022,EA H5N1,Bald eagle,Wild bird,Morbidity/Mortality,ID Fish and Game
Oregon,Lane,11/28/2022,EA H5N1,American coot,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Benton,11/28/2022,EA H5N1,Rough-legged hawk,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Benton,11/28/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Union,11/28/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Lane,11/28/2022,EA/AM H5N1,Cackling goose,Wild bird,Morbidity/Mortality,OR DFW
South Dakota,Stanley,11/25/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,Stanley,11/25/2022,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,SD GFP
South Dakota,Spink,11/25/2022,EA/AM H5N1,Snow goose,Wild bird,Morbidity/Mortality,SD GFP
Washington,Whatcom,11/25/2022,EA H5N1,Trumpeter swan,Wild bird,Morbidity/Mortality,WA DFW
Washington,Whatcom,11/25/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Pacific,11/25/2022,EA H5N1,Cackling goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Thurston,11/25/2022,EA H5N1,Red-tailed hawk,Wild bird,Morbidity/Mortality,WA DFW
Oregon,Multnomah,11/28/2022,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,OR DFW
Washington,Clark,11/25/2022,EA H5,Cackling goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Clark,11/25/2022,EA H5N1,Snow goose,Wild bird,Morbidity/Mortality,WA DFW
Delaware,Kent,02/16/2022,EA H5N1,Red-shouldered hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Iowa,Polk,03/10/2022,EA H5N1,Mallard,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Onondaga,03/24/2022,EA/AM H5N1,Merganser (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/09/2022,EA H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/09/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/09/2022,EA H5,Brant,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Leon,03/18/2022,EA H5,Lesser scaup,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/09/2022,EA H5N1,Mute swan,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Ohio,Sandusky,03/14/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,Monroe,03/24/2022,EA H5N1,Barred owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Snowy owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/09/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Charlotte,03/02/2022,EA/AM H5N1,Lesser scaup,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/14/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,02/16/2022,EA H5N1,Lesser scaup,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Volusia,02/26/2022,EA H5N1,Royal tern,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Volusia,02/26/2022,EA H5N1,Royal tern,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Volusia,02/26/2022,EA/AM H5N1,Lesser scaup,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Volusia,03/22/2022,EA H5N1,Royal tern,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
South Carolina,Charleston,02/24/2022,EA H5,Gull (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,03/09/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
South Carolina,Charleston,03/02/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Martin,03/04/2022,EA/AM H5N1,Duck (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,03/11/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Orange,03/11/2022,EA/AM H5N1,Black vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,Kalamazoo,03/11/2022,EA H5N1,Black swan,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,Kalamazoo,03/11/2022,EA H5N1,Black swan,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,03/01/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,04/07/2022,EA H5,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/06/2022,EA/AM H5N1,Hooded merganser,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Texas,Tarrant,04/06/2022,EA H5N1,Peregrine falcon,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
South Carolina,Charleston,03/02/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Montana,Yellowstone,04/06/2022,EA H5,Duck (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/07/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,04/07/2022,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,04/12/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Maine,Waldo,04/12/2022,EA H5,Snowy owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/14/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wisconsin,Polk,04/14/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/14/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/07/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,04/01/2022,EA/AM H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Middlesex,03/28/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,03/29/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Volusia,03/29/2022,EA H5N1,Royal tern,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Onondaga,03/29/2022,EA H5N1,Baikal teal,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,04/05/2022,EA/AM H5N1,Common goldeneye,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,03/30/2022,EA/AM H5N1,Wood duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Florida,Brevard,04/05/2022,EA H5N1,Owl (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/05/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Connecticut,New Haven,03/30/2022,EA H5N1,Common raven,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,04/12/2022,EA H5,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/12/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/12/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Sherburne,04/12/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Washington,04/18/2022,EA H5,Wood duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/18/2022,EA/AM H5N1,Canada goose,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Herring gull,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Sanderling,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Plymouth,04/12/2022,EA H5,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,American crow,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Great blue heron,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,04/12/2022,EA H5N1,Snowy owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Essex,04/12/2022,EA H5N1,Peregrine falcon,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Massachusetts,Barnstable,04/12/2022,EA H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Martin,04/20/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Stearns,04/20/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/20/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Morrison,04/20/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/20/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Washington,04/20/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/20/2022,EA/AM H5N1,Barred owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Sherburne,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,04/20/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Carver,04/28/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Barred owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Cooper's hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/03/2022,EA/AM H5N1,Northern harrier,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wisconsin,Pierce,05/03/2022,EA/AM H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,05/04/2022,EA/AM H5N1,Barred owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Chisago,05/04/2022,EA/AM H5N1,Barred owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Goodhue,05/04/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Anoka,05/04/2022,EA/AM H5N1,Turkey vulture,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Washington,05/04/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wisconsin,Trempealeau,05/04/2022,EA H5N1,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Dakota,05/05/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,05/05/2022,EA H5,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Cass,05/05/2022,EA/AM H5N1,Wood duck,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Crow Wing,05/05/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Connecticut,Middlesex,05/05/2022,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/28/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Wisconsin,St. Croix,05/04/2022,EA/AM H5N1,Red-tailed hawk,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Hennepin,04/28/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Ramsey,04/28/2022,EA/AM H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
